customer_id,transaction_id,transaction_date,transaction_amount,merchant_category,,,,
CUST02013,TX000113066,4/8/2025,88.54,Grocery,,,,
CUST02013,TX000113067,1/25/2025,1195.55,Grocery,,,,
CUST02013,TX000113068,4/27/2025,131.63,Dining,,,,
CUST02013,TX000113069,6/12/2025,159.68,Dining,,,,
CUST02013,TX000113070,3/21/2025,887.46,Fuel,,,,
CUST02014,TX000113071,5/9/2025,1462.2,Fuel,,,,
CUST02014,TX000113072,1/3/2025,1258.16,Fuel,,,,
CUST02014,TX000113073,1/16/2025,388.31,Fuel,,,,
CUST02014,TX000113074,1/17/2025,495.75,Grocery,,,,
CUST02014,TX000113075,4/2/2025,689.23,Utilities,,,,
CUST02014,TX000113076,3/18/2025,159.42,Grocery,,,,
CUST02014,TX000113077,4/27/2025,2082.1,Fuel,,,,
CUST02014,TX000113078,6/1/2025,571.38,Fuel,,,,
CUST02014,TX000113079,5/21/2025,962.5,Grocery,,,,
CUST02014,TX000113080,3/9/2025,340.64,Fuel,,,,
CUST02014,TX000113081,6/7/2025,108.96,Fuel,,,,
CUST02014,TX000113082,6/16/2025,722.1,Fuel,,,,
CUST02014,TX000113083,2/11/2025,829.32,Grocery,,,,
CUST02014,TX000113084,4/13/2025,915.69,Grocery,,,,
CUST02014,TX000113085,2/8/2025,1803.19,Grocery,,,,
CUST02014,TX000113086,2/19/2025,4867.28,Grocery,,,,
CUST02014,TX000113087,5/11/2025,619.99,Grocery,,,,
CUST02014,TX000113088,6/12/2025,1318.99,Online Shopping,,,,
CUST02014,TX000113089,2/1/2025,2045.35,Grocery,,,,
CUST02014,TX000113090,4/30/2025,304.44,Fuel,,,,
CUST02014,TX000113091,3/25/2025,280.74,Fuel,,,,
CUST02014,TX000113092,4/11/2025,499.62,Travel,,,,
CUST02014,TX000113093,2/10/2025,118.92,Fuel,,,,
CUST02014,TX000113094,1/12/2025,1641.72,Online Shopping,,,,
CUST02014,TX000113095,5/27/2025,988.62,Fuel,,,,
CUST02014,TX000113096,4/30/2025,383.21,Grocery,,,,
CUST02014,TX000113097,5/13/2025,482.55,Fuel,,,,
CUST02014,TX000113098,2/8/2025,757.54,Grocery,,,,
CUST02014,TX000113099,6/10/2025,147.84,Fuel,,,,
CUST02014,TX000113100,6/1/2025,629.54,Fuel,,,,
CUST02014,TX000113101,1/25/2025,1410.76,Fuel,,,,
CUST02014,TX000113102,3/2/2025,1096.47,Grocery,,,,
CUST02014,TX000113103,6/1/2025,1252.47,Grocery,,,,
CUST02014,TX000113104,4/22/2025,5722.15,Entertainment,,,,
CUST02014,TX000113105,3/4/2025,2196.87,Grocery,,,,
CUST02014,TX000113106,6/22/2025,690.81,Grocery,,,,
CUST02014,TX000113107,4/5/2025,695.85,Grocery,,,,
CUST02014,TX000113108,6/25/2025,310.4,Fuel,,,,
CUST02014,TX000113109,3/3/2025,293.82,Grocery,,,,
CUST02014,TX000113110,6/28/2025,69.75,Fuel,,,,
CUST02014,TX000113111,6/18/2025,8104.74,Online Shopping,,,,
CUST02014,TX000113112,6/14/2025,814.44,Fuel,,,,
CUST02014,TX000113113,4/4/2025,372.59,Dining,,,,
CUST02015,TX000113114,5/4/2025,437.38,Fuel,,,,
CUST02015,TX000113115,1/26/2025,2223.22,Fuel,,,,
CUST02015,TX000113116,3/16/2025,278.28,Grocery,,,,
CUST02015,TX000113117,1/14/2025,1205.08,Entertainment,,,,
CUST02015,TX000113118,1/15/2025,3560.9,Grocery,,,,
CUST02015,TX000113119,1/25/2025,728.27,Grocery,,,,
CUST02015,TX000113120,6/1/2025,1162.38,Grocery,,,,
CUST02015,TX000113121,4/24/2025,868,Grocery,,,,
CUST02015,TX000113122,3/2/2025,158.96,Fuel,,,,
CUST02015,TX000113123,6/24/2025,1245.84,Grocery,,,,
CUST02015,TX000113124,3/10/2025,287.6,Online Shopping,,,,
CUST02015,TX000113125,6/14/2025,265.5,Grocery,,,,
CUST02015,TX000113126,5/1/2025,2954.07,Grocery,,,,
CUST02015,TX000113127,2/13/2025,322.53,Fuel,,,,
CUST02015,TX000113128,5/4/2025,170.18,Fuel,,,,
CUST02015,TX000113129,5/15/2025,677.91,Fuel,,,,
CUST02015,TX000113130,3/12/2025,1154.48,Grocery,,,,
CUST02015,TX000113131,4/2/2025,467.15,Fuel,,,,
CUST02015,TX000113132,1/14/2025,774.4,Fuel,,,,
CUST02015,TX000113133,2/20/2025,1567.4,Online Shopping,,,,
CUST02015,TX000113134,3/2/2025,412.74,Grocery,,,,
CUST02015,TX000113135,2/21/2025,216.13,Grocery,,,,
CUST02015,TX000113136,1/14/2025,207.98,Grocery,,,,
CUST02015,TX000113137,4/29/2025,1628.63,Grocery,,,,
CUST02015,TX000113138,2/28/2025,451.9,Fuel,,,,
CUST02015,TX000113139,4/4/2025,484.35,Grocery,,,,
CUST02015,TX000113140,4/14/2025,4003.1,Utilities,,,,
CUST02015,TX000113141,3/29/2025,505.74,Online Shopping,,,,
CUST02015,TX000113142,3/23/2025,437.43,Grocery,,,,
CUST02015,TX000113143,5/24/2025,1448.82,Grocery,,,,
CUST02015,TX000113144,4/26/2025,1029.49,Grocery,,,,
CUST02015,TX000113145,2/14/2025,331.91,Utilities,,,,
CUST02015,TX000113146,5/1/2025,3533.34,Grocery,,,,
CUST02015,TX000113147,2/10/2025,651.25,Fuel,,,,
CUST02015,TX000113148,1/14/2025,1801.6,Online Shopping,,,,
CUST02015,TX000113149,6/11/2025,807.34,Fuel,,,,
CUST02015,TX000113150,5/11/2025,63.22,Travel,,,,
CUST02015,TX000113151,5/22/2025,618.83,Fuel,,,,
CUST02015,TX000113152,3/27/2025,78.07,Grocery,,,,
CUST02015,TX000113153,6/17/2025,2219.76,Fuel,,,,
CUST02015,TX000113154,3/17/2025,3528.52,Dining,,,,
CUST02015,TX000113155,5/17/2025,576.27,Grocery,,,,
CUST02015,TX000113156,3/23/2025,4754.88,Grocery,,,,
CUST02015,TX000113157,3/20/2025,851.22,Grocery,,,,
CUST02015,TX000113158,3/23/2025,880.95,Grocery,,,,
CUST02015,TX000113159,4/9/2025,231.18,Fuel,,,,
CUST02015,TX000113160,3/12/2025,533.96,Grocery,,,,
CUST02015,TX000113161,1/30/2025,2203.34,Fuel,,,,
CUST02015,TX000113162,5/4/2025,288.43,Fuel,,,,
CUST02015,TX000113163,6/8/2025,3460.38,Travel,,,,
CUST02015,TX000113164,3/24/2025,727.81,Grocery,,,,
CUST02016,TX000113165,4/3/2025,15829.91,Dining,,,,
CUST02016,TX000113166,6/17/2025,32991.65,Dining,,,,
CUST02016,TX000113167,6/16/2025,3007.11,Online Shopping,,,,
CUST02016,TX000113168,4/6/2025,2826.65,Entertainment,,,,
CUST02016,TX000113169,1/22/2025,48986.52,Dining,,,,
CUST02016,TX000113170,2/3/2025,33483.02,Travel,,,,
CUST02016,TX000113171,6/11/2025,24130.18,Travel,,,,
CUST02016,TX000113172,5/15/2025,7818.91,Travel,,,,
CUST02016,TX000113173,3/28/2025,7298.6,Grocery,,,,
CUST02016,TX000113174,3/19/2025,200000,Travel,,,,
CUST02016,TX000113175,4/30/2025,29086.72,Online Shopping,,,,
CUST02016,TX000113176,2/10/2025,32144.92,Fuel,,,,
CUST02016,TX000113177,5/1/2025,20438.21,Travel,,,,
CUST02016,TX000113178,6/11/2025,26801.09,Online Shopping,,,,
CUST02016,TX000113179,3/2/2025,8942.65,Online Shopping,,,,
CUST02016,TX000113180,3/26/2025,12482.86,Travel,,,,
CUST02016,TX000113181,2/13/2025,18085.28,Online Shopping,,,,
CUST02016,TX000113182,1/16/2025,17648.29,Travel,,,,
CUST02016,TX000113183,5/19/2025,9263.01,Online Shopping,,,,
CUST02016,TX000113184,1/10/2025,121578.12,Utilities,,,,
CUST02016,TX000113185,3/16/2025,13190.79,Entertainment,,,,
CUST02016,TX000113186,3/8/2025,19001.28,Travel,,,,
CUST02016,TX000113187,6/19/2025,106927.71,Travel,,,,
CUST02016,TX000113188,3/1/2025,69973.51,Entertainment,,,,
CUST02017,TX000113189,5/2/2025,1959.78,Grocery,,,,
CUST02018,TX000113190,1/27/2025,50,Travel,,,,
CUST02018,TX000113191,5/9/2025,200.63,Dining,,,,
CUST02018,TX000113192,5/27/2025,567.33,Entertainment,,,,
CUST02018,TX000113193,4/7/2025,330.46,Online Shopping,,,,
CUST02018,TX000113194,2/15/2025,104.59,Grocery,,,,
CUST02018,TX000113195,2/24/2025,281.59,Grocery,,,,
CUST02018,TX000113196,3/11/2025,229.15,Dining,,,,
CUST02018,TX000113197,5/26/2025,751.89,Grocery,,,,
CUST02018,TX000113198,4/16/2025,374.33,Grocery,,,,
CUST02018,TX000113199,6/11/2025,56.17,Utilities,,,,
CUST02018,TX000113200,1/7/2025,1413.23,Fuel,,,,
CUST02018,TX000113201,5/9/2025,81.19,Dining,,,,
CUST02018,TX000113202,2/24/2025,50,Grocery,,,,
CUST02018,TX000113203,2/22/2025,639.61,Grocery,,,,
CUST02018,TX000113204,6/14/2025,270.36,Online Shopping,,,,
CUST02018,TX000113205,2/19/2025,3228.25,Fuel,,,,
CUST02018,TX000113206,4/26/2025,200.03,Dining,,,,
CUST02018,TX000113207,3/16/2025,63.44,Online Shopping,,,,
CUST02018,TX000113208,1/13/2025,110.31,Travel,,,,
CUST02018,TX000113209,3/23/2025,50,Grocery,,,,
CUST02018,TX000113210,1/9/2025,341.3,Travel,,,,
CUST02018,TX000113211,4/25/2025,120.91,Grocery,,,,
CUST02018,TX000113212,5/28/2025,241.08,Online Shopping,,,,
CUST02018,TX000113213,2/10/2025,88.75,Dining,,,,
CUST02018,TX000113214,4/28/2025,65.14,Grocery,,,,
CUST02018,TX000113215,5/20/2025,50,Online Shopping,,,,
CUST02018,TX000113216,5/30/2025,50,Utilities,,,,
CUST02018,TX000113217,5/8/2025,258.15,Grocery,,,,
CUST02018,TX000113218,4/18/2025,50,Travel,,,,
CUST02018,TX000113219,3/29/2025,1148.64,Grocery,,,,
CUST02018,TX000113220,2/1/2025,106.81,Fuel,,,,
CUST02018,TX000113221,5/13/2025,50,Fuel,,,,
CUST02018,TX000113222,5/2/2025,1239.82,Grocery,,,,
CUST02018,TX000113223,6/7/2025,226.12,Fuel,,,,
CUST02018,TX000113224,6/13/2025,115.7,Grocery,,,,
CUST02018,TX000113225,4/21/2025,54.02,Grocery,,,,
CUST02018,TX000113226,6/11/2025,59.48,Fuel,,,,
CUST02018,TX000113227,1/23/2025,50,Fuel,,,,
CUST02018,TX000113228,4/23/2025,597.92,Fuel,,,,
CUST02018,TX000113229,1/4/2025,253.51,Fuel,,,,
CUST02018,TX000113230,2/13/2025,2003.7,Dining,,,,
CUST02018,TX000113231,1/4/2025,158.84,Grocery,,,,
CUST02018,TX000113232,1/24/2025,1313.97,Fuel,,,,
CUST02018,TX000113233,6/10/2025,600.43,Dining,,,,
CUST02018,TX000113234,2/7/2025,50,Dining,,,,
CUST02018,TX000113235,6/27/2025,50,Dining,,,,
CUST02018,TX000113236,3/16/2025,575.78,Grocery,,,,
CUST02018,TX000113237,3/21/2025,168.73,Grocery,,,,
CUST02018,TX000113238,6/25/2025,223.32,Fuel,,,,
CUST02018,TX000113239,5/19/2025,63.63,Dining,,,,
CUST02018,TX000113240,6/15/2025,50,Grocery,,,,
CUST02018,TX000113241,6/14/2025,196.17,Fuel,,,,
CUST02018,TX000113242,5/8/2025,170.82,Fuel,,,,
CUST02018,TX000113243,5/12/2025,95.61,Fuel,,,,
CUST02018,TX000113244,1/17/2025,50,Fuel,,,,
CUST02018,TX000113245,6/5/2025,129.52,Grocery,,,,
CUST02018,TX000113246,3/2/2025,450.26,Grocery,,,,
CUST02018,TX000113247,2/19/2025,50,Dining,,,,
CUST02018,TX000113248,3/25/2025,234.74,Dining,,,,
CUST02018,TX000113249,6/6/2025,96.5,Grocery,,,,
CUST02018,TX000113250,1/4/2025,135.21,Fuel,,,,
CUST02018,TX000113251,6/15/2025,50,Grocery,,,,
CUST02018,TX000113252,4/3/2025,108.7,Fuel,,,,
CUST02018,TX000113253,5/22/2025,50,Travel,,,,
CUST02018,TX000113254,4/13/2025,69.15,Online Shopping,,,,
CUST02018,TX000113255,1/27/2025,156.52,Dining,,,,
CUST02018,TX000113256,1/31/2025,2075.59,Fuel,,,,
CUST02018,TX000113257,1/12/2025,189.93,Fuel,,,,
CUST02018,TX000113258,1/10/2025,103.55,Online Shopping,,,,
CUST02018,TX000113259,6/22/2025,141.83,Entertainment,,,,
CUST02018,TX000113260,3/26/2025,58.31,Dining,,,,
CUST02018,TX000113261,1/21/2025,338.87,Grocery,,,,
CUST02018,TX000113262,2/2/2025,549,Utilities,,,,
CUST02018,TX000113263,4/6/2025,469.9,Fuel,,,,
CUST02018,TX000113264,1/28/2025,292.43,Grocery,,,,
CUST02018,TX000113265,4/27/2025,126.15,Travel,,,,
CUST02018,TX000113266,6/2/2025,76.38,Grocery,,,,
CUST02018,TX000113267,6/25/2025,3003.14,Grocery,,,,
CUST02018,TX000113268,6/8/2025,67.17,Fuel,,,,
CUST02018,TX000113269,5/7/2025,184.91,Grocery,,,,
CUST02018,TX000113270,5/13/2025,1601.78,Grocery,,,,
CUST02018,TX000113271,6/29/2025,54.13,Grocery,,,,
CUST02019,TX000113272,6/19/2025,1439.89,Fuel,,,,
CUST02019,TX000113273,5/23/2025,645.22,Dining,,,,
CUST02019,TX000113274,6/13/2025,3251.32,Dining,,,,
CUST02019,TX000113275,5/1/2025,6870.65,Dining,,,,
CUST02019,TX000113276,3/16/2025,52678.07,Dining,,,,
CUST02019,TX000113277,6/1/2025,1712.66,Dining,,,,
CUST02019,TX000113278,1/8/2025,1441.74,Travel,,,,
CUST02019,TX000113279,6/21/2025,2247.43,Online Shopping,,,,
CUST02019,TX000113280,6/22/2025,1455.93,Travel,,,,
CUST02019,TX000113281,6/29/2025,11869.67,Travel,,,,
CUST02019,TX000113282,3/4/2025,34914.42,Dining,,,,
CUST02019,TX000113283,2/5/2025,22609.27,Dining,,,,
CUST02019,TX000113284,6/5/2025,2440.06,Dining,,,,
CUST02019,TX000113285,3/18/2025,5065.15,Travel,,,,
CUST02019,TX000113286,1/11/2025,1662.3,Entertainment,,,,
CUST02019,TX000113287,2/8/2025,2543.25,Utilities,,,,
CUST02019,TX000113288,6/13/2025,2454.88,Entertainment,,,,
CUST02019,TX000113289,5/27/2025,10059.91,Travel,,,,
CUST02019,TX000113290,5/19/2025,14470.15,Fuel,,,,
CUST02019,TX000113291,6/8/2025,4767.92,Dining,,,,
CUST02019,TX000113292,2/20/2025,1269.21,Fuel,,,,
CUST02019,TX000113293,2/3/2025,24088.43,Online Shopping,,,,
CUST02019,TX000113294,3/24/2025,1445.74,Travel,,,,
CUST02019,TX000113295,6/8/2025,3519.93,Entertainment,,,,
CUST02019,TX000113296,3/14/2025,950.67,Utilities,,,,
CUST02019,TX000113297,4/21/2025,1047.39,Entertainment,,,,
CUST02019,TX000113298,4/19/2025,9651.2,Dining,,,,
CUST02019,TX000113299,6/5/2025,1971.56,Grocery,,,,
CUST02019,TX000113300,4/22/2025,4098.92,Dining,,,,
CUST02019,TX000113301,2/25/2025,2357.26,Fuel,,,,
CUST02019,TX000113302,6/4/2025,8058.79,Dining,,,,
CUST02019,TX000113303,3/3/2025,2548.69,Dining,,,,
CUST02019,TX000113304,3/28/2025,7013.13,Dining,,,,
CUST02019,TX000113305,6/11/2025,1728.27,Dining,,,,
CUST02019,TX000113306,2/14/2025,7287.04,Fuel,,,,
CUST02019,TX000113307,3/6/2025,17204.88,Grocery,,,,
CUST02019,TX000113308,6/26/2025,23655.88,Online Shopping,,,,
CUST02019,TX000113309,4/1/2025,7771.21,Online Shopping,,,,
CUST02019,TX000113310,2/7/2025,2357.24,Fuel,,,,
CUST02019,TX000113311,6/11/2025,7657.9,Entertainment,,,,
CUST02019,TX000113312,1/7/2025,2170.16,Travel,,,,
CUST02019,TX000113313,2/13/2025,3888.74,Dining,,,,
CUST02019,TX000113314,5/16/2025,12374.99,Dining,,,,
CUST02019,TX000113315,1/25/2025,36885.61,Travel,,,,
CUST02020,TX000113316,6/17/2025,1785.55,Fuel,,,,
CUST02020,TX000113317,5/13/2025,816.19,Grocery,,,,
CUST02020,TX000113318,1/18/2025,740.96,Travel,,,,
CUST02021,TX000113319,1/1/2025,350.62,Dining,,,,
CUST02021,TX000113320,4/7/2025,3106.04,Fuel,,,,
CUST02021,TX000113321,4/24/2025,907.43,Grocery,,,,
CUST02021,TX000113322,3/26/2025,742.35,Entertainment,,,,
CUST02021,TX000113323,3/19/2025,303.03,Grocery,,,,
CUST02021,TX000113324,4/25/2025,310.29,Fuel,,,,
CUST02021,TX000113325,3/19/2025,4485.86,Fuel,,,,
CUST02021,TX000113326,2/13/2025,1436.79,Grocery,,,,
CUST02021,TX000113327,1/20/2025,1320.18,Grocery,,,,
CUST02021,TX000113328,1/23/2025,205.63,Fuel,,,,
CUST02021,TX000113329,1/22/2025,1155.91,Grocery,,,,
CUST02021,TX000113330,1/25/2025,1472.29,Grocery,,,,
CUST02021,TX000113331,2/9/2025,965.42,Fuel,,,,
CUST02021,TX000113332,6/14/2025,2919.19,Utilities,,,,
CUST02021,TX000113333,1/16/2025,695.3,Entertainment,,,,
CUST02021,TX000113334,1/14/2025,4512.25,Entertainment,,,,
CUST02021,TX000113335,5/6/2025,386.07,Online Shopping,,,,
CUST02021,TX000113336,5/19/2025,340.58,Grocery,,,,
CUST02021,TX000113337,6/16/2025,933.6,Fuel,,,,
CUST02021,TX000113338,4/9/2025,1763.17,Grocery,,,,
CUST02021,TX000113339,3/11/2025,4576.7,Grocery,,,,
CUST02021,TX000113340,5/10/2025,165.11,Grocery,,,,
CUST02021,TX000113341,4/9/2025,5648.63,Grocery,,,,
CUST02021,TX000113342,2/9/2025,301.8,Utilities,,,,
CUST02021,TX000113343,6/1/2025,1237.77,Fuel,,,,
CUST02021,TX000113344,6/11/2025,549.75,Fuel,,,,
CUST02021,TX000113345,1/29/2025,1738.28,Grocery,,,,
CUST02021,TX000113346,2/19/2025,516.62,Grocery,,,,
CUST02021,TX000113347,3/23/2025,535.81,Fuel,,,,
CUST02021,TX000113348,2/21/2025,278.63,Grocery,,,,
CUST02021,TX000113349,3/14/2025,619.02,Dining,,,,
CUST02021,TX000113350,1/1/2025,642.97,Grocery,,,,
CUST02021,TX000113351,3/1/2025,971.25,Grocery,,,,
CUST02021,TX000113352,1/21/2025,86.96,Fuel,,,,
CUST02021,TX000113353,1/20/2025,255.89,Fuel,,,,
CUST02021,TX000113354,6/9/2025,1086.72,Fuel,,,,
CUST02021,TX000113355,3/8/2025,415.89,Grocery,,,,
CUST02021,TX000113356,4/15/2025,699.3,Grocery,,,,
CUST02021,TX000113357,6/6/2025,395.93,Grocery,,,,
CUST02021,TX000113358,4/21/2025,86.57,Grocery,,,,
CUST02021,TX000113359,2/11/2025,313.42,Travel,,,,
CUST02021,TX000113360,2/28/2025,2209.96,Grocery,,,,
CUST02021,TX000113361,2/15/2025,359.05,Grocery,,,,
CUST02021,TX000113362,4/20/2025,1267.2,Grocery,,,,
CUST02021,TX000113363,1/21/2025,614.05,Utilities,,,,
CUST02021,TX000113364,1/9/2025,297.76,Grocery,,,,
CUST02021,TX000113365,5/22/2025,1024.45,Grocery,,,,
CUST02021,TX000113366,3/4/2025,1117.3,Fuel,,,,
CUST02021,TX000113367,5/18/2025,138.24,Grocery,,,,
CUST02021,TX000113368,4/8/2025,299.76,Fuel,,,,
CUST02021,TX000113369,3/21/2025,1102.95,Fuel,,,,
CUST02021,TX000113370,4/4/2025,2317.18,Grocery,,,,
CUST02021,TX000113371,3/6/2025,648.75,Grocery,,,,
CUST02021,TX000113372,4/24/2025,1899.81,Grocery,,,,
CUST02021,TX000113373,3/7/2025,649.83,Grocery,,,,
CUST02021,TX000113374,3/17/2025,1516.89,Grocery,,,,
CUST02021,TX000113375,2/5/2025,578.6,Grocery,,,,
CUST02021,TX000113376,6/17/2025,410.53,Grocery,,,,
CUST02021,TX000113377,5/9/2025,450.07,Grocery,,,,
CUST02021,TX000113378,3/15/2025,253.68,Fuel,,,,
CUST02021,TX000113379,4/22/2025,1009.93,Dining,,,,
CUST02021,TX000113380,6/5/2025,438.28,Travel,,,,
CUST02021,TX000113381,3/27/2025,988.69,Grocery,,,,
CUST02021,TX000113382,2/28/2025,581.77,Travel,,,,
CUST02021,TX000113383,1/20/2025,336.85,Fuel,,,,
CUST02021,TX000113384,3/5/2025,621.38,Fuel,,,,
CUST02021,TX000113385,3/31/2025,200.2,Fuel,,,,
CUST02021,TX000113386,1/15/2025,481.39,Fuel,,,,
CUST02021,TX000113387,3/17/2025,1614.3,Grocery,,,,
CUST02021,TX000113388,1/2/2025,1055.11,Grocery,,,,
CUST02021,TX000113389,4/6/2025,355.57,Fuel,,,,
CUST02021,TX000113390,4/10/2025,1004.36,Utilities,,,,
CUST02021,TX000113391,4/6/2025,244.19,Utilities,,,,
CUST02021,TX000113392,3/21/2025,3995.37,Utilities,,,,
CUST02021,TX000113393,1/30/2025,595.98,Grocery,,,,
CUST02021,TX000113394,2/20/2025,87.38,Fuel,,,,
CUST02021,TX000113395,5/25/2025,1072.6,Fuel,,,,
CUST02021,TX000113396,1/15/2025,288.63,Utilities,,,,
CUST02021,TX000113397,4/20/2025,1209.68,Fuel,,,,
CUST02021,TX000113398,2/20/2025,587.41,Grocery,,,,
CUST02022,TX000113399,6/4/2025,1143.57,Fuel,,,,
CUST02022,TX000113400,5/11/2025,230.76,Utilities,,,,
CUST02022,TX000113401,6/18/2025,578.42,Dining,,,,
CUST02022,TX000113402,3/8/2025,91.15,Entertainment,,,,
CUST02022,TX000113403,4/5/2025,1733.73,Dining,,,,
CUST02022,TX000113404,3/4/2025,455.73,Grocery,,,,
CUST02022,TX000113405,6/4/2025,346.39,Online Shopping,,,,
CUST02022,TX000113406,4/19/2025,285.37,Utilities,,,,
CUST02023,TX000113407,6/28/2025,280.18,Travel,,,,
CUST02023,TX000113408,3/31/2025,211.13,Grocery,,,,
CUST02023,TX000113409,2/28/2025,292.8,Dining,,,,
CUST02023,TX000113410,4/19/2025,195.89,Dining,,,,
CUST02023,TX000113411,2/19/2025,591.32,Online Shopping,,,,
CUST02023,TX000113412,4/29/2025,381.24,Travel,,,,
CUST02023,TX000113413,6/7/2025,622.58,Fuel,,,,
CUST02023,TX000113414,4/7/2025,507.93,Grocery,,,,
CUST02023,TX000113415,3/10/2025,156.48,Grocery,,,,
CUST02023,TX000113416,4/8/2025,629.72,Grocery,,,,
CUST02023,TX000113417,2/24/2025,56.52,Dining,,,,
CUST02023,TX000113418,6/26/2025,309.38,Grocery,,,,
CUST02023,TX000113419,3/29/2025,50,Grocery,,,,
CUST02023,TX000113420,1/31/2025,182.69,Fuel,,,,
CUST02023,TX000113421,6/19/2025,198.3,Dining,,,,
CUST02023,TX000113422,6/11/2025,99.49,Grocery,,,,
CUST02023,TX000113423,3/4/2025,54.65,Grocery,,,,
CUST02023,TX000113424,6/25/2025,381.14,Entertainment,,,,
CUST02023,TX000113425,6/8/2025,118.72,Grocery,,,,
CUST02023,TX000113426,4/17/2025,125.23,Grocery,,,,
CUST02023,TX000113427,4/26/2025,368.87,Fuel,,,,
CUST02023,TX000113428,1/28/2025,173.39,Grocery,,,,
CUST02023,TX000113429,1/27/2025,258.3,Fuel,,,,
CUST02023,TX000113430,6/7/2025,72.72,Travel,,,,
CUST02023,TX000113431,2/13/2025,415.79,Fuel,,,,
CUST02023,TX000113432,3/20/2025,527.56,Grocery,,,,
CUST02023,TX000113433,3/15/2025,81.25,Fuel,,,,
CUST02023,TX000113434,2/2/2025,144.32,Dining,,,,
CUST02023,TX000113435,5/3/2025,258.89,Grocery,,,,
CUST02023,TX000113436,6/8/2025,942.09,Grocery,,,,
CUST02023,TX000113437,1/31/2025,96.3,Utilities,,,,
CUST02023,TX000113438,5/31/2025,50,Dining,,,,
CUST02023,TX000113439,3/17/2025,234.7,Utilities,,,,
CUST02023,TX000113440,2/23/2025,470.89,Dining,,,,
CUST02023,TX000113441,6/16/2025,95.7,Online Shopping,,,,
CUST02023,TX000113442,6/5/2025,603.97,Fuel,,,,
CUST02023,TX000113443,4/14/2025,153.88,Travel,,,,
CUST02023,TX000113444,6/2/2025,145.41,Online Shopping,,,,
CUST02023,TX000113445,2/16/2025,470.05,Utilities,,,,
CUST02023,TX000113446,3/28/2025,257.85,Fuel,,,,
CUST02023,TX000113447,1/14/2025,608.32,Fuel,,,,
CUST02023,TX000113448,2/13/2025,111.36,Utilities,,,,
CUST02023,TX000113449,2/24/2025,456.14,Travel,,,,
CUST02023,TX000113450,5/29/2025,282.02,Travel,,,,
CUST02023,TX000113451,4/21/2025,63.02,Grocery,,,,
CUST02023,TX000113452,3/7/2025,935.98,Fuel,,,,
CUST02023,TX000113453,3/23/2025,112.45,Online Shopping,,,,
CUST02023,TX000113454,1/27/2025,92.5,Fuel,,,,
CUST02023,TX000113455,4/19/2025,50,Dining,,,,
CUST02023,TX000113456,2/10/2025,132.76,Grocery,,,,
CUST02023,TX000113457,6/19/2025,50,Dining,,,,
CUST02023,TX000113458,6/28/2025,542,Dining,,,,
CUST02023,TX000113459,5/26/2025,412.68,Travel,,,,
CUST02023,TX000113460,1/19/2025,74.33,Utilities,,,,
CUST02023,TX000113461,5/9/2025,222.14,Grocery,,,,
CUST02023,TX000113462,6/11/2025,2987.76,Online Shopping,,,,
CUST02023,TX000113463,1/6/2025,97.64,Travel,,,,
CUST02023,TX000113464,4/9/2025,719.62,Grocery,,,,
CUST02023,TX000113465,4/24/2025,120.66,Dining,,,,
CUST02023,TX000113466,3/26/2025,131.9,Grocery,,,,
CUST02023,TX000113467,3/25/2025,253.49,Fuel,,,,
CUST02023,TX000113468,2/24/2025,185.62,Fuel,,,,
CUST02023,TX000113469,5/20/2025,650.02,Grocery,,,,
CUST02023,TX000113470,2/2/2025,56.69,Travel,,,,
CUST02023,TX000113471,3/7/2025,88.79,Grocery,,,,
CUST02023,TX000113472,4/7/2025,124.34,Online Shopping,,,,
CUST02023,TX000113473,6/19/2025,62.16,Online Shopping,,,,
CUST02023,TX000113474,6/26/2025,473.77,Fuel,,,,
CUST02023,TX000113475,4/24/2025,120.36,Fuel,,,,
CUST02023,TX000113476,4/1/2025,697.63,Online Shopping,,,,
CUST02023,TX000113477,2/13/2025,94.1,Grocery,,,,
CUST02023,TX000113478,5/19/2025,584.55,Utilities,,,,
CUST02023,TX000113479,4/29/2025,1121.78,Fuel,,,,
CUST02023,TX000113480,5/13/2025,50,Dining,,,,
CUST02023,TX000113481,5/19/2025,50,Fuel,,,,
CUST02023,TX000113482,4/3/2025,1663.76,Grocery,,,,
CUST02023,TX000113483,1/15/2025,168.92,Grocery,,,,
CUST02023,TX000113484,1/26/2025,93.72,Grocery,,,,
CUST02023,TX000113485,3/19/2025,312.5,Travel,,,,
CUST02023,TX000113486,4/30/2025,226.7,Grocery,,,,
CUST02023,TX000113487,5/2/2025,187.71,Grocery,,,,
CUST02023,TX000113488,1/15/2025,50,Fuel,,,,
CUST02023,TX000113489,1/14/2025,116.52,Grocery,,,,
CUST02023,TX000113490,5/11/2025,118.04,Grocery,,,,
CUST02023,TX000113491,5/3/2025,164.63,Entertainment,,,,
CUST02023,TX000113492,1/21/2025,178.23,Grocery,,,,
CUST02023,TX000113493,4/16/2025,1018.2,Grocery,,,,
CUST02023,TX000113494,6/23/2025,50,Entertainment,,,,
CUST02023,TX000113495,1/22/2025,208.78,Grocery,,,,
CUST02023,TX000113496,5/5/2025,106.12,Grocery,,,,
CUST02023,TX000113497,1/26/2025,428.54,Fuel,,,,
CUST02023,TX000113498,3/29/2025,74.9,Fuel,,,,
